date,Close,High,Low,Open,Volume
2000-02-11,87.12700653076172,89.16873899565563,86.7147336291966,89.10984286686062,9849800
2000-02-14,87.63744354248047,87.81413193671935,86.89142587791635,87.81413193671935,8528800
2000-02-15,88.62882995605469,88.71717412147771,86.5674660961841,87.48035580555536,11078300
2000-02-16,87.32334899902344,88.54053596798465,87.19574068776139,88.18715910602818,8845400
2000-02-17,86.8718032836914,88.2264144535388,86.83253919181178,88.2264144535388,7584200
2000-02-18,85.00674438476562,87.24479723923751,84.5748394479377,87.24479723923751,9409200
2000-02-22,84.79076385498047,85.65457344275984,83.8876901950293,84.92818810758173,16415400
2000-02-23,85.79202270507812,86.36135191753746,84.49630794568793,85.20306145080986,12119000
2000-02-24,84.06441497802734,86.08651557184726,83.6128779522229,85.87056308124512,17375000
2000-02-25,83.76010131835938,85.89017772596327,83.63249305430938,84.92820773543248,10559900
2000-02-28,85.5171890258789,85.87056584003543,83.37729609570884,83.78956904555811,13397800
2000-02-29,86.34176635742188,86.34176635742188,85.28163552902242,85.4779560528001,8242500
2000-03-01,86.96991729736328,87.32329393649478,86.20426791257837,86.45948437417334,6868000
2000-03-02,87.02881622314453,87.40182490986678,86.28279884970001,87.12697640386091,7600200
2000-03-03,88.65831756591797,89.03132643078787,87.77487551754191,88.22641256448968,12770300
2000-03-06,87.79451751708984,88.79575195210138,87.16629198923947,88.46200714043087,11967100
2000-03-07,86.09629821777344,88.04968589823598,84.9478240538834,87.9515257132881,20062000
2000-03-08,85.98839569091797,86.59698935905004,84.83010451608597,85.73317899137872,11808500
2000-03-09,88.50127410888672,88.50127410888672,85.51720275472726,86.22395649650188,5500900
2000-03-10,88.03005981445312,89.20798211348685,87.65705108642578,88.06932389108759,7924600
2000-03-13,87.0681381225586,88.24606107348386,85.24235754862445,85.87058312245125,10540500
2000-03-14,85.8312759399414,88.01043230529675,85.53679535002853,87.49999928278108,8263900
2000-03-15,87.83374786376953,88.22638866780963,85.47790303952895,85.98833608478108,10300800
2000-03-16,91.93684387207031,92.25095651395652,88.50123685143987,88.9724058142692,25601400
2000-03-17,92.54447174072266,93.2136576274059,91.59973872422869,91.83592197835218,10272900
2000-03-20,92.07211303710938,92.80034479905316,91.18642575906962,92.50511570637325,12502300
2000-03-21,93.96162414550781,94.3158992260732,91.00933180746296,91.65883612183282,13612600
2000-03-22,94.5323715209961,95.00473814945829,93.64668409262949,94.19777849250205,8260000
2000-03-23,96.14627838134766,96.658008829232,93.94190106738431,93.94190106738431,11654500
2000-03-24,96.7170639038086,98.0947998568543,95.55582931481293,96.28406117570852,11462900
2000-03-27,95.693603515625,96.85483811196846,95.61487574638139,96.59897286192668,8798600
2000-03-28,95.14251708984375,96.35295664322095,94.84728793048345,95.26060875358786,6334400
2000-03-29,95.24095916748047,96.03807816857223,94.25686163526844,95.45746062456712,6747500
2000-03-30,93.64666748046875,95.68374820435032,92.66257051241001,94.57171863044395,9491900
2000-03-31,94.70951080322266,95.92979128323093,93.48923032321439,94.2371441658001,9249100
2000-04-03,95.26058197021484,95.26058197021484,93.64666301947979,94.5520321869653,8508200
2000-04-04,94.55205535888672,96.36279413761643,89.05095222133284,95.57551640773394,19585500
2000-04-05,93.96162414550781,94.98508548936337,92.97752669949286,93.13498229085525,8387200
2000-04-06,94.77838897705078,95.53614372227277,93.84349675891977,94.63077441629325,6378500
2000-04-07,95.3786849975586,95.81168769461725,94.78822677429677,95.45741276066016,6023600
2000-04-10,95.00471496582031,96.43165547442234,94.6701220189757,95.57549116926113,9624200
2000-04-11,94.72916412353516,95.49675967741379,93.4498382004041,94.47329893890895,9006400
2000-04-12,92.1311264038086,95.20150788618291,92.05239867349131,94.70945957169985,10779200
2000-04-13,90.85184478759766,93.3120875515599,90.55661565592219,92.87908482510255,12225800
2000-04-14,85.65580749511719,89.94647064629723,84.08125221028048,89.82837899993449,29604000
2000-04-17,88.64744567871094,88.64744567871092,84.82914983908617,85.14406083616862,23918200
2000-04-18,90.9896011352539,90.9896011352539,88.03731037810745,88.52935883763186,11069200
2000-04-19,90.14328002929688,91.4029241170425,89.76932319074739,91.009285339622,6553700
2000-04-20,90.57627868652344,90.65500643853258,89.67090953841824,90.41882318250514,8537600
2000-04-24,89.59220886230469,90.26139495661891,88.49002000108125,89.11984220749464,12893100
2000-04-25,93.3121109008789,93.3121109008789,90.96995920351452,91.08805088573457,14102000
2000-04-26,92.25910949707031,93.686050390625,91.954039375,93.19400180664061,7711100
2000-04-27,91.95402526855469,92.80034870317537,90.06455899591315,90.06455899591315,15595300
2000-04-28,91.38323974609375,93.1250912898218,91.36355780774655,92.58383798527353,8743400
2000-05-01,92.62320709228516,93.51873533765256,91.85561145339882,92.30829606094717,7328300
2000-05-02,90.77314758300781,92.66261466192557,90.77314758300781,91.63915332751179,9411900
2000-05-03,88.64744567871094,90.69436715974689,88.03730562186368,90.69436715974689,12630700
2000-05-04,89.31665802001953,89.66109202516505,88.64747195287968,89.43474967892658,5963600
2000-05-05,90.39915466308594,90.69438377694317,88.76555356640922,88.8442813301045,7862400
2000-05-08,89.72013092041016,90.30074819849551,89.33633305862492,89.90710936589527,5064100
2000-05-09,89.00166320800781,90.3203521586793,88.34231873267206,90.10385098767354,5620300
2000-05-10,86.99419403076172,88.78525096668916,86.7580106985515,88.4900218014264,10293900
2000-05-11,88.98201751708984,89.1197910456498,87.62396416414155,88.25378600898713,7091100
2000-05-12,89.94647216796875,90.35979293723075,89.19855839501847,89.31665004337903,5960800
2000-05-15,91.5013198852539,91.70798021194678,89.43471661832518,89.90708307933745,4441300
2000-05-16,92.38701629638672,93.03652024563698,91.52101103071969,92.30828854496244,8192200
2000-05-17,91.42257690429688,92.07208067993558,90.9895743872044,91.75716975841378,5907200
2000-05-18,90.30073547363281,92.15083772614405,90.30073547363281,91.71783507130098,4325600
2000-05-19,88.88363647460938,90.21216735637114,88.43095187786092,89.78900566810628,6518400
2000-05-22,88.21449279785156,89.10018047654486,86.28566185314175,88.96240683763702,10839400
2000-05-23,86.91542053222656,88.68679459198661,86.63987345626389,88.4506113840186,7979200
2000-05-24,88.33255004882812,88.60809721921218,85.97071715982203,86.91545031542448,11081500
2000-05-25,86.81702423095703,89.31663023352596,86.73829648284463,88.6080805005143,8278900
2000-05-26,86.91542053222656,87.97824496808259,86.49225895128387,87.42715081615724,4814000
2000-05-30,89.7496566772461,90.02520386879904,87.84050827862923,88.17510129694352,5362700
2000-05-31,89.94647216796875,90.69438594091903,89.49378751591989,89.78901663682132,6056500
2000-06-01,91.5210189819336,91.59974674019763,90.06455545404907,90.49755812450123,8961600
2000-06-02,93.11522674560547,93.90250408016988,92.88888451191819,93.80409441334932,8962200
2000-06-05,92.66253662109375,93.35140424678158,92.50508116379368,92.87903787488136,6998100
2000-06-06,92.24927520751953,93.07591688849155,91.89500020138867,92.34768493144477,4858900
2000-06-07,92.8889389038086,93.2136909944777,91.95404652157936,92.34768541936009,4919500
2000-06-08,92.52476501464844,93.05617719405613,91.99335283524077,92.89872173349089,5723100
2000-06-09,92.3280029296875,93.19400849969522,91.7178626417275,92.89877932810168,3085300
2000-06-12,91.24546813964844,92.56415803726631,91.24546813964844,92.56415803726631,3678900
2000-06-13,92.95783996582031,93.05624970535644,91.088054914634,91.20614660207734,6558700
2000-06-14,93.11522674560547,93.76473054662111,92.70190614495915,93.3710918793389,6420500
2000-06-15,93.3121109008789,93.68606789457574,92.48546912533854,93.29242895384223,5881200
2000-06-16,92.54536437988281,93.63041981388271,92.09161392566466,93.63041981388271,5567900
2000-06-19,93.72904968261719,94.1630718028061,92.32834193109838,92.46643987843122,5106900
2000-06-20,93.3936767578125,93.9855251529824,92.80182836264258,93.55150299652448,6480000
2000-06-21,93.3542251586914,93.70933421466276,92.73278431074154,92.76237673207248,3115000
2000-06-22,91.93378448486328,93.23585096039997,91.5392188862158,93.15693784067048,7490500
2000-06-23,91.14466857910156,92.24945244066643,90.82901604722589,92.05216960824414,4863300
2000-06-26,92.31851959228516,92.32838373584669,91.46033910243274,91.77599169640145,5201300
2000-06-27,91.6378173828125,92.62423091761133,91.54904016468059,92.16061655625587,4159500
2000-06-28,91.89433288574219,92.79196967112244,91.73650663776324,91.93378944773693,5347700
2000-06-29,91.02632904052734,92.01274352947974,90.60217081027781,91.3814382565502,6345700
2000-06-30,91.71676635742188,91.91404914158497,90.83885796789612,90.86845038552057,7420200
2000-07-03,92.97943115234375,93.07807260274937,91.65763571690836,91.81546203755735,1436600
2000-07-05,91.30247497558594,92.58481310726552,91.14464874399461,92.40725859672527,2748200
2000-07-06,92.01265716552734,92.46640740455118,91.04597187369397,91.4997221127178,5963200
2000-07-07,93.4923095703125,93.92633168690817,92.32834116671503,92.60453705909408,3034800
2000-07-10,93.33448791503906,94.005249400795,93.13720512511084,93.35421619403188,2816100
2000-07-11,93.53180694580078,94.14338383154636,92.90050177341824,93.09778463978778,5431600
2000-07-12,94.14332580566406,94.7746305889376,93.8671299629819,94.24196717805056,5883000
2000-07-13,94.55763244628906,94.93246971240204,94.18279518017609,94.68586624785402,5356000
2000-07-14,95.48486328125,95.48486328125001,94.48858526560886,94.97192806527634,5341900
2000-07-17,95.32703399658203,95.94847471903492,95.12975122754936,95.3171698581304,4208300
2000-07-18,94.54781341552734,95.09034129636763,94.28148154675121,95.09034129636763,4262100
2000-07-19,93.7882080078125,94.63652373022224,93.59092528167069,94.36032791362372,8506800
2000-07-20,95.09030151367188,95.09030151367188,93.94606137097624,94.06443104091028,4538900
2000-07-21,93.23584747314453,94.53791389998067,93.23584747314453,94.53791389998067,5656900
2000-07-24,92.70313262939453,93.975605933203,92.52557821490964,93.51199162871464,5628500
2000-07-25,92.99910736083984,93.33448810439825,92.66372661728145,93.2753032672997,4757100
2000-07-26,92.09159851074219,92.90045788069516,91.94363643087274,92.78208821679961,12062500
2000-07-27,91.77592468261719,92.56505559132412,91.34190268282836,92.1310335915353,7652600
2000-07-28,89.70447540283203,92.11132519371515,89.33950227880467,91.99295553186843,6229500
2000-07-31,90.27664947509766,90.98686787131783,89.68480081158084,90.23719289752987,5265500
2000-08-01,90.82898712158203,91.3616505994888,90.3555084745538,90.67116090590596,3946600
2000-08-02,91.28276824951172,91.79570362329328,90.67119145769523,90.8290177265511,7439800
2000-08-03,91.91401672363281,92.05211462384004,90.03983093510628,90.19765710677167,4607100
2000-08-04,92.40727996826172,92.62429108688914,91.7957031794026,92.36782340123855,3686600
2000-08-07,93.5120620727539,93.70934490413103,92.40727821704205,92.62428933155688,4159800
2000-08-08,93.8671646118164,93.94607773885451,93.1174899049545,93.1174899049545,3658700
2000-08-09,93.0780258178711,94.20253778726887,93.03856925754135,94.15321708685669,5383800
2000-08-10,92.62430572509766,93.34438818707126,92.34810971228586,93.13724117746241,4193400
2000-08-11,93.05826568603516,93.43310288086973,91.89429755470675,92.56505885072652,5089400
2000-08-14,94.24198913574219,94.41954364740677,92.84128132149942,93.29503174019779,2966700
2000-08-15,94.16310119628906,94.57739516761153,93.78826379366399,94.2814709023812,5564600
2000-08-16,93.82769775390625,94.656285496897,93.33449076403079,94.26171990499664,5191600
2000-08-17,94.8141098022461,94.97193603579123,93.65014132985064,93.86715240097521,5652200
2000-08-18,94.4985122680664,94.93253466261703,94.20258790814553,94.93253466261703,4626400
2000-08-21,95.01141357421875,95.14951155906499,94.3209236499875,94.71548932097679,2380600
2000-08-22,94.85356140136719,95.52432285886438,94.75492001055878,95.05084418298401,3075300
2000-08-23,95.22840881347656,95.50460473711209,94.24199480049256,94.57737556490711,5483200
2000-08-24,95.52434539794922,95.6427150948488,95.01141004471778,95.42570398386626,4529000
2000-08-25,95.48486328125,95.72160261169938,95.28758050587552,95.42567844863767,2822200
2000-08-28,95.81041717529297,96.53049958585576,95.48490046914814,95.48490046914814,5518700
2000-08-29,95.83013153076172,95.87945223664477,95.26787548369498,95.60325628369971,3561900
2000-08-30,94.9127426147461,95.64268887887947,94.9127426147461,95.5243192144254,3964800
2000-08-31,96.17538452148438,96.64886333759014,95.26788345728164,95.36652487730368,4863100
2000-09-01,96.2740249633789,96.9645148965179,95.95837242251537,96.74750377467421,3191200
2000-09-05,95.50458526611328,96.08656941512182,95.20866112254961,95.87942251462725,3470800
2000-09-06,94.41952514648438,95.9287381999123,94.39979687127618,95.44539545731121,4322200
2000-09-07,95.22840881347656,95.37637091542418,94.58723970503696,94.85357148854264,4265500
2000-09-08,94.57737731933594,95.0113994931001,94.27158896963846,94.87330152872059,3518200
2000-09-11,94.43924713134766,95.44538909994986,93.867127188417,94.53788850081847,3937500
2000-09-12,93.74878692626953,94.85357061058585,93.70933036611538,94.5379181293526,4769100
2000-09-13,93.99539947509766,94.28145956375101,93.21613233704196,93.43314343877898,7691600
2000-09-14,94.46885681152344,94.65627544777894,93.53176363024593,94.61681889277779,3397100
2000-09-15,92.40211486816406,93.82612006305014,92.40211486816406,93.7865643631922,4085700
2000-09-18,91.55166625976562,93.0152271375411,91.26488743912044,92.6394479932474,5109300
2000-09-19,92.38229370117188,92.59984994838081,91.58129115462992,91.84829200347724,6588200
2000-09-20,91.69995880126953,92.42184998993476,90.60228863768266,92.20429374129591,6508100
2000-09-21,90.30560302734375,92.1251640169442,90.26604735365679,91.4329397274223,5972300
2000-09-22,91.94717407226562,91.96695191138636,90.137501792719,90.26605774700373,7791300
2000-09-25,91.29452514648438,92.44164006383622,90.95830180863987,92.36252869022574,9726300
2000-09-26,90.12763214111328,91.76919313907518,90.12763214111328,91.3736362720964,5302400
2000-09-27,90.60230255126953,91.11652649065678,89.94963370512417,90.85941452096316,7186200
2000-09-28,91.7691879272461,92.60974622183832,90.43418357701137,90.62207307815551,7036400
2000-09-29,90.89892578125,92.38226334295447,90.89892578125,92.06581799645753,9333600
2000-10-02,91.03741455078125,91.7098612365789,90.5924130675328,91.31430436258029,5517800
2000-10-03,90.18698120117188,92.24387726365474,90.04853627388937,91.47254124022366,9347200
2000-10-04,90.9384994506836,91.29450053596248,89.71227349027856,90.42427566083633,6148900
2000-10-05,91.25497436523438,91.67030909901634,90.70119472019178,90.7605282535892,4566900
2000-10-06,89.27718353271484,91.54174656206705,88.44651412456818,91.05718940731482,10014900
2000-10-09,88.60474395751953,89.43541343212128,88.20918706485205,89.43541343212128,4508000
2000-10-10,87.14119720458984,89.3958718485579,87.14119720458984,88.66409148165599,6104700
2000-10-11,86.4094009399414,87.73451649566951,85.5193979547509,87.10162548397848,10346000
2000-10-12,84.25357818603516,87.08180862749127,84.03602199823085,86.88403027494189,12336900
2000-10-13,87.06208801269531,87.12142155745636,84.09541077464345,84.13496647115082,11778800
2000-10-16,87.45767211914062,87.48733890072786,86.50833510834941,86.96322575935355,5659000
2000-10-17,85.28206634521484,87.69496339858131,85.06451005351786,87.61585201978241,7831700
2000-10-18,84.96562957763672,86.15230038179365,82.37473165522741,83.93718154736737,10897300
2000-10-19,88.16964721679688,88.25864753363751,86.35008518361039,86.60719721003892,8767300
2000-10-20,88.54541015625,89.35630178376982,87.57629577214094,87.57629577214094,7373500
2000-10-23,88.94093322753906,89.25737862038777,87.93226353783382,88.56515432353123,5290000
2000-10-24,88.34760284423828,89.8309407026036,87.97182392011906,89.21782772114594,5750700
2000-10-25,86.27095031738281,88.32784596914985,86.15228326055009,87.81362205620809,9137600
2000-10-26,86.50830078125,87.12141402409837,84.82718382505287,86.78519063285894,9345800
2000-10-27,88.14983367919922,88.14983367919922,86.46871726395759,87.25983087113012,9762900
2000-10-30,88.94093322753906,89.29693429449387,87.43781761150773,87.61581814498511,10154100
2000-10-31,90.47376251220703,90.93854192395408,88.64431163618143,89.24753597908717,7752400
2000-11-01,90.16718292236328,90.66162897918694,89.37606923144541,90.02873802645266,6753600
2000-11-02,90.31555938720703,91.07700667427754,90.1968922775337,90.60233823558424,11395100
2000-11-03,90.36498260498047,90.97809585968706,90.10787059494223,90.80009523735289,5187100
2000-11-06,90.99786376953125,91.32419820817444,90.52319549514118,90.60230687420619,4042500
2000-11-07,90.97807312011719,91.13629585597826,90.2265151247771,90.59240520145583,5231300
2000-11-08,88.96070861816406,91.17582630718906,88.96070861816406,91.17582630718906,6123300
2000-11-09,88.62452697753906,89.37608511749589,86.86429870237706,88.60474913175074,10635300
2000-11-10,86.46871948242188,88.2685029849151,86.40938596036166,87.97183537461403,8569500
2000-11-13,85.79623413085938,86.69612547547766,84.1843408432464,85.83578979435907,17285300
2000-11-14,88.05093383789062,88.36737924251916,86.70604086821935,87.00270843505861,7668900
2000-11-15,88.32783508300781,88.67394728944592,87.18072034167004,88.01138963712152,8837700
2000-11-16,86.94341278076172,88.5256404928775,86.90385708795883,87.70485986721744,6684100
2000-11-17,86.4786376953125,87.97186517295599,85.91496904481133,86.90386141411165,6551100
2000-11-20,85.24252319335938,86.31052696422745,85.00518902205536,85.91497001205408,5458500
2000-11-21,85.67758178710938,86.19180550051308,84.50080059682013,85.36113642501479,7684300
2000-11-22,83.63060760498047,85.36116883601647,83.62071868366026,85.02494551112947,5736900
2000-11-24,85.3414306640625,85.42054207139883,84.57009444253332,84.57009444253332,3411600
2000-11-27,86.09292602539062,86.50826060993765,85.63803576612484,86.36981574842198,5992000
2000-11-28,84.60958099365234,86.44891971090566,84.57991424014826,85.5193614344443,5336100
2000-11-29,84.45138549804688,86.01383501897092,84.3426073668433,85.04472075915727,6914100
2000-11-30,83.71959686279297,84.49093262410857,82.11759182006057,83.8580417430291,11201600
2000-12-01,83.68003845214844,84.84693097606164,82.90870271600242,84.29315147318758,7587200
2000-12-04,84.39205932617188,84.72828267010084,83.22516654430073,83.46250066942707,6996600
2000-12-05,87.16094207763672,87.49716536225661,85.0644910088304,85.36115861290676,8883400
2000-12-06,85.76663208007812,87.55652720362178,85.46007545670878,87.20052596357996,12888000
2000-12-07,84.5898666381836,85.99409402450836,84.5898666381836,85.36120280813662,6529100
2000-12-08,84.78759002685547,88.26848945413016,84.72825651389057,86.74559595469748,10276300
2000-12-11,87.73453521728516,88.32787066735696,86.5280864688058,86.94342128385607,6405600
2000-12-12,87.35871124267578,87.85315719718491,86.94337664088809,87.4576004335776,5022900
2000-12-13,86.16217803955078,88.22896275322759,86.09295558502572,88.13007353247751,6070500
2000-12-14,85.06451416015625,86.38962981901011,84.82718001230182,85.99407290591941,7678400
2000-12-15,83.1431655883789,84.51202228740017,82.88526505088214,84.51202228740017,9065300
2000-12-18,84.25413513183594,84.73025927668267,83.6490606977599,83.83752650509506,7235400
2000-12-19,82.53810119628906,85.6825042823633,82.53810119628906,84.09542386036999,9616600
2000-12-20,80.14755249023438,81.85366375611561,80.04835997477618,81.65527872519918,9994300
2000-12-21,80.70305633544922,81.80409360846235,79.69129235484256,79.98886999619745,14331500
2000-12-22,83.1233139038086,83.23242565236967,81.79413442133719,81.89332692002908,10182900
2000-12-26,84.01607513427734,84.01607513427734,82.70673370361328,83.06382682106712,4665300
2000-12-27,84.63106536865234,84.89888519576834,83.32172399164085,83.63914008303757,4854100
2000-12-28,84.88899230957031,84.98818486894116,84.17480588210022,84.3136754652194,8358700
2000-12-29,83.28205871582031,85.2460710580943,83.28205871582031,85.10720149853958,8774600
2001-01-02,81.77433013916016,83.89705049939552,80.98078981757685,83.7978579591976,8737500
2001-01-03,85.70233154296875,86.33716362847223,81.04028341505263,81.45689197116428,19431600
2001-01-04,84.77984619140625,85.99991417801476,84.43267237407862,85.66265961261078,9219000
2001-01-05,82.01239776611328,84.82946609770208,82.01239776611328,84.73027355081516,12911400
2001-01-08,82.64720916748047,82.64720916748047,81.06012881860902,82.44882412387153,6625300
2001-01-09,82.42900848388672,83.48044950666555,82.16118860072608,83.19279111364115,5702400
2001-01-10,83.87724304199219,83.87724304199219,81.7743604113273,81.89339150362908,8746100
2001-01-11,83.95655059814453,84.74017152173307,83.2225259355426,83.2225259355426,7245100
2001-01-12,83.79785919189453,84.88897715012233,83.341573500272,84.23430637518565,7244000
2001-01-16,84.33348846435547,84.5517120289539,83.49035196477064,83.7978488057957,8542200
2001-01-17,84.7203598022461,85.73212384624904,84.20455852491126,85.60317352691533,7851400
2001-01-18,85.56348419189453,86.1487201723399,84.39301223100378,84.71042835599111,8107000
2001-01-19,85.0774154663086,86.45619134946318,84.98814220768708,86.45619134946318,7782500
2001-01-22,85.64286804199219,86.19834645412463,84.78981190907449,85.22625923289284,7050900
2001-01-23,86.31737518310547,86.7538224949943,85.16674136085308,85.36512650262074,8463100
2001-01-24,86.57527160644531,87.17042700245662,86.2380168820389,86.4959175536438,6199900
2001-01-25,86.35698699951172,87.13068846814967,86.11892500916159,86.49585649388264,10818300
2001-01-26,86.2578125,86.41652052667894,85.35516059826358,85.80152692329807,7136800
2001-01-29,86.71810913085938,86.90855110015823,85.93725830963959,86.01978962085151,6705900
2001-01-30,87.47986602783203,87.55604278068459,86.20384729693646,86.52761787009823,7069100
2001-01-31,86.98470306396484,88.05121641599982,86.7180747259561,87.22593269162813,9706900
2001-02-01,87.5624008178711,87.5751001741845,86.49588737004086,87.035498615498,8239100
2001-02-02,85.57534790039062,87.60046334954696,85.54360436586998,87.22590514103013,8276600
2001-02-05,86.20387268066406,86.29910333654072,85.5436513590706,85.57539491102948,4352900
2001-02-06,85.9499282836914,86.78155688787584,85.84200797572865,85.89279571243529,7106700
2001-02-07,85.50558471679688,85.95631033421449,84.8643977391887,85.52462891546102,5748700
2001-02-08,84.50881958007812,85.95623553973752,84.49612991652688,85.57534221111278,5943300
2001-02-09,83.6962890625,84.65489204597586,83.3280851618846,84.65489204597586,9913000
2001-02-12,84.6548843383789,84.7501053010873,83.6074053147296,83.6074053147296,5804400
2001-02-13,83.9629135131836,85.17544548772004,83.79786060831417,84.87707354243051,6587600
2001-02-14,83.83592987060547,84.21047850396711,82.9471687597864,84.21047850396711,8400100
2001-02-15,84.64852142333984,84.76279625403082,83.79150378362452,84.33110533008889,5929800
2001-02-16,82.78215026855469,83.34715077976088,82.08384036315336,83.16305362551887,6434900
2001-02-20,81.50608825683594,83.25187643170815,81.32199122057304,83.18838935064174,5760000
2001-02-21,79.74763488769531,81.79179081546123,79.67145326844117,81.19505174982163,10910800
2001-02-22,79.86824798583984,80.33167768358635,78.09706533480865,80.21105799991548,21281600
2001-02-23,79.32865142822266,79.69685536084565,77.3225836815004,79.40483305533358,20173000
2001-02-26,81.01728057861328,81.01728057861328,79.03660253061308,79.8618862614594,11503700
2001-02-27,80.2681884765625,81.15694972125736,79.67779431065205,80.49672846616562,11415000
2001-02-28,78.68745422363281,80.52211901006476,78.25576810662614,80.46498643328043,14825800
2001-03-01,79.1000747680664,79.1000747680664,77.29080434148068,78.75092003641473,14672000
2001-03-02,78.47164154052734,79.76670035288207,77.6400125596249,77.76697711551981,12564300
2001-03-05,79.1889419555664,79.21433581665437,78.59854800457683,78.81439340213255,5293200
2001-03-06,80.0396499633789,81.09981864152485,79.66509642330371,80.2110525370502,6917000
2001-03-07,80.61100006103516,80.64908844559652,79.83650395238315,80.5602123193629,6371700
2001-03-08,80.69988250732422,80.77605928241277,80.07774473158027,80.36976700398709,6055000
2001-03-09,78.31291961669922,80.05235891139475,78.15421152811858,80.05235891139475,10020300
2001-03-12,74.96100616455078,77.76696403084271,74.75151032352431,77.6653885285075,13972900
2001-03-13,76.19257354736328,76.45920680494866,74.61184241359852,75.79898060546543,12888000
2001-03-14,74.68798828125,75.72911240880369,73.48180647199618,74.307090037113,19883400
2001-03-15,74.70703887939453,75.45614092262922,74.50389280885891,75.1958574467075,10370300
2001-03-16,73.20862579345703,74.7299593097899,73.0813146030456,74.55809041684081,58514600
2001-03-19,74.69812774658203,74.91455433467621,73.08767888018266,73.68602931361491,10067800
2001-03-20,72.69304656982422,75.4047150632735,72.6357601586489,75.04825333215547,15083900
2001-03-21,71.45813751220703,73.3677616744841,71.22898222421975,72.68029581052227,19004600
2001-03-22,70.73251342773438,71.67459239716966,68.7719638823086,71.30539705619448,28624800
2001-03-23,72.87129974365234,72.98587744986988,70.97440324214604,72.08835127509451,12861700
2001-03-26,73.80056762695312,74.01062247328134,73.0558109405114,73.64779428508567,9943800
2001-03-27,75.30924987792969,75.52567658962059,73.38052922955947,73.59695594125037,12880700
2001-03-28,73.22774505615234,74.4435369670426,73.13862962211545,74.41171280141623,10953300
2001-03-29,73.50779724121094,74.15706728144029,71.38174660668525,73.01129090877075,12060300
2001-03-30,74.27803802490234,74.27803802490234,72.88401042001749,73.55238101709492,9183600
2001-04-02,72.69304656982422,74.71724899060858,72.43843382269812,74.02978777437052,10561000
2001-04-03,70.26778411865234,72.6611804394706,70.05772435280832,72.55296959879605,12836000
2001-04-04,70.56062316894531,71.35630003114908,69.57398677366832,70.38239232883984,14884300
2001-04-05,73.23407745361328,73.51415231921375,71.61089521940362,72.12013019464479,21522800
2001-04-06,72.12017059326172,72.82036543411887,71.33085545385505,72.55938102759876,14937800
2001-04-09,72.92218780517578,73.19590082611289,71.78914478803988,72.56572614309057,9034300
2001-04-10,74.25255584716797,74.9527504212191,73.31047243116109,73.48870324749132,17873600
2001-04-11,74.30349731445312,75.74207772171899,73.92793527437814,75.6084045789072,12722300
2001-04-12,75.65299224853516,75.71028353609748,73.81338682800205,74.029813566174,9233200
2001-04-16,74.8572769165039,75.67841600671763,74.41806659861365,75.29649209082024,7350000
2001-04-17,75.91397094726562,76.16858862016946,74.48811392157543,74.67271161302001,10924700
